Episodio n;Titulo;URL;Año;Mes
Episodio 1;Cuba para recibir el año nuevo;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9190-cuba-para-recibir-ano-nuevo-01-01-16/3418769/;2016;1
Episodio 2;Folk Cracovia 5: Suiza-Noruega;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9191-folk-cracovia-5-suiza-noruega-01-01-16/3430920/;2016;1
Episodio 3;Folk Cracovia 6: Armenia;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9196-folk-cracovia-6-armenia-04-01-16/3433599/;2016;1
Episodio 4;29 aniversario;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9197-dia-cabalgata-reyes-05-01-16/3434691/;2016;1
Episodio 5;Folk Cracovia 7: Corea-Bielorrusia;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9198-folk-cracovia-7-corea-bielorusia-06-01-16/3435584/;2016;1
Episodio 6;Folk Cracovia 8: Suecia;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-070116/3436742/;2016;1
Episodio 7;Folk Cracovia 9: Letonia;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9200-folk-cracovia-9-letonia-08-01-16/3438549/;2016;1
Episodio 8;Folk Cracovia 10: Estonia;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9204-folk-cracovia-10-estonia-11-01-16/3440753/;2016;1
Episodio 9;Folk Cracovia 11: Ucrania-Alemania;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9205-folk-cracovia-11-ucrania-alemania-12-01-16/3442026/;2016;1
Episodio 10;Folk Cracovia 12: Polonia;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9206-folk-cracovia-12-polonia-13-01-16/3443309/;2016;1
Episodio 11;Folk Cracovia 13:Croacia-Chequia;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9207-folk-cracovia-13croacia-chequia-14-01-16/3444330/;2016;1
Episodio 12;Cracovia 14: Finlandia-Chequia;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9208-folk-cracovia-14-finlandia-chequia-15-01-16/3445463/;2016;1
Episodio 13;Folk Cracovia 15: Hungría-Polonia;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9212-folk-cracovia-15-hungria-polonia-18-01-16/3447808/;2016;1
Episodio 14;Folk Cracovia 16 Rusia;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9213-folk-cracovia-16-rusia-19-01-16/3449004/;2016;1
Episodio 15;Folk Cracovia 17 Austria;http://www.rtve.eshttps://www.rtve.es/play/audios/discopolis/discopolis-9214-folk-cracovia-17-austria-20-01-16/3449001/;2016;1
Episodio 16;Desde Fitur 2016;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9215-desde-fitur-2016-21-01-16/3451834/;2016;1
Episodio 17;Rodrigo Leao;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9216-rodrigo-leao-22-01-16/3453950/;2016;1
Episodio 18;Setima Legiao;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9220-setima-legiao-25-01-16/3457301/;2016;1
Episodio 19;Carlos Cano y más;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9221-carlos-cano-mas-26-01-16/3458811/;2016;1
Episodio 20;Carlos Cano-Dream Theater;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9222-carlos-cano-dream-theater-27-01-16/3460257/;2016;1
Episodio 21;Carlos Cano entrevista 1999;http://www.rtve.eshttps://www.rtve.es/play/audios/discopolis/discopolis-9223-carlos-cano-entrevista-1999-28-01-16/3462106/;2016;1
Episodio 22;Carlos López;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9224-carlos-lopez-29-01-16/3463481/;2016;1
Episodio 23;Los sesenta de verdad 01: Who, Rolling Stones, Beach Boys;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9228-sesenta-verdad-01-who-rolling-stones-beach-boys-01-02-16/3466806/;2016;2
Episodio 24;Los sesenta de verdad 02: Dylan, Zappa, Mayall,Yardbirds;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9229-sesenta-verdad-02-dylan-zappa-mayallyardbirds-02-02-16/3468642/;2016;2
Episodio 25;Los sesenta de verdad 03: Beatles, Donovan, Simon & Garfunk;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9230-sesenta-verdad-032-beatles-donovan-simon-garfunkel-03-02-16/3470224/;2016;2
Episodio 26;Los sesenta de verdad 04: Troggs, Byrds, Cream;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9231-sesenta-verdad-04-troggs-byrds-cream-04-02-16/3472349/;2016;2
Episodio 27;Los sesenta de verdad 05: España 1966;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9232-sesenta-verdad-05-espana-1966-05-02-16/3474759/;2016;2
Episodio 28;Los sesenta de verdad 06: Doors, Who, Rolling Stones;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9236-sesenta-verdad-06-doors-who-rolling-stones-08-02-16/3479071/;2016;2
Episodio 29;Los sesenta de verdad 07;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9237-sesenta-verdad-07-jefferson-velvet-ujimi-hendrix-09-02-16/3480460/;2016;2
Episodio 30;Los sesenta de verdad 08;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9238-sesenta-verdad-08-sgtpeppers-lonely-hearts-10-02-16/3481688/;2016;2
Episodio 31;Cathy Claret - Festival Mantras;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9239-cathy-claret-festival-mantras-11-02-16/3483155/;2016;2
Episodio 32;Los sesenta de verdad 09;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-120216/3484620/;2016;2
Episodio 33;Miguel Blanco - Madrid es negro;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9244-miguel-blanco-madrid-negro-15-02-16/3487527/;2016;2
Episodio 34;Los sesenta de verdad 10;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9245-sesenta-verdad-10-16-02-16/3488878/;2016;2
Episodio 35;Los sesenta de verdad 11;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9246-sesenta-verdad-11-17-02-16/3490255/;2016;2
Episodio 36;Los sesenta de verdad 12;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9247-sesenta-verdad-12-18-02-16/3491607/;2016;2
Episodio 37;Los sesenta de verdad 13;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9248-sesenta-verdad-13-19-02-16/3492796/;2016;2
Episodio 38;Los sesenta 14: Traffic;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9252-sesenta-traffic-22-02-16/3496173/;2016;2
Episodio 39;Los sesenta 15: Woody Guthrie;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9253-sesenta-15-woody-guthrie-23-02-16/3497627/;2016;2
Episodio 40;Los sesenta 16: Los Pasos - Iturralde;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9254-sesenta-16-pasos-iturralde-24-02-16/3498972/;2016;2
Episodio 41;Los sesenta 17: Steppenwolf;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9255-sesenta-17-steppenwolf-25-02-16/3500542/;2016;2
Episodio 42;Los sesenta 18: Zappa-Mothers;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9256-sesenta-18-zappa-mothers-26-02-16/3500302/;2016;2
Episodio 43;Ignacio Faulín;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9259-ignacio-faulin-29-02-16/3504990/;2016;2
Episodio 44;Los sesenta 19: Blue Cheer;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9261-sesenta-19-blue-cheer-01-03-16/3506267/;2016;3
Episodio 45;Los sesenta 20: Small Faces-Hair;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9262-sesenta-20-small-faces-hair-02-03-16/3507540/;2016;3
Episodio 46;Los sesenta 21: Iron Butterfly;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9262-sesenta-21-iron-butterfly-03-03-16/3508914/;2016;3
Episodio 47;Los sesenta 22: Grateful Dead;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9263-sesenta-22-grateful-dead-04-03-16/3510598/;2016;3
Episodio 48;Javier Vargas;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9267-javier-vargas-07-03-16/3513530/;2016;3
Episodio 49;Rock Sinfónico 77: King Crimson;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9268-rock-sinfonico-77-king-crimson-08-03-16/3514929/;2016;3
Episodio 50;Monika Zgustova;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9269-monika-zgustova-09-03-16/3516563/;2016;3
Episodio 51;Aziza Brahim;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9270-aziza-brahim-10-03-16/3517941/;2016;3
Episodio 52;Carlos Cano cumple 70 años;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-carlos-cano-cumple-70-anos-11-03-16/3519489/;2016;3
Episodio 53;Los sesenta 23: Vanilla Fudge;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9274-sesenta-23-vanilla-fudge-14-03-16/3522348/;2016;3
Episodio 54;Concierto Carlos Cano cumple 70;http://www.rtve.eshttps://www.rtve.es/play/audios/discopolis/discopolis-9275-concierto-carlos-cano-cumple-70-14-03-16/3527278/;2016;3
Episodio 55;Los sesenta 24: Al Kooper;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9276-sesenta-24-kooper-15-03-16/3524163/;2016;3
Episodio 56;Los sesenta 25: John Mayall;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9277-sesenta-25-john-mayall-16-03-16/3525700/;2016;3
Episodio 57;Los sesenta 26 Los Canarios;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9278-sesenta-26-canarios-17-03-16/3527444/;2016;3
Episodio 58;Los sesenta 27: Ten Years After;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9278-sesenta-27-ten-years-after-18-03-16/3529426/;2016;3
Episodio 59;Los sesenta 28: Chuck Berry;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9283-sesenta-28-chuck-berry-21-03-16/3532822/;2016;3
Episodio 60;Los sesenta 29: Jeff Beck;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9284-sesenta-29-jeff-beck-22-03-16/3534382/;2016;3
Episodio 61;Los sesenta 30: The Cream;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9285-sesenta-30-the-cream-23-03-16/3536461/;2016;3
Episodio 62;Concierto Carlos Cano bruto 1;http://www.rtve.eshttps://www.rtve.es/play/audios/discopolis/discopolis-9285-concierto-carlos-cano-bruto-1-24-03-16/3537824/;2016;3
Episodio 63;Los sesenta 31 Rolling Stones;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9291-sesenta-31-rolling-stones-28-03-16/3542899/;2016;3
Episodio 64;Los sesenta 32: Jimi Hendrix;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9292-sesenta-jimi-hendrix-29-03-16/3544450/;2016;3
Episodio 65;Los sesenta 33: The Beatles;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9293-sesenta-33-the-beatles-30-03-16/3545862/;2016;3
Episodio 66;Los sesenta 34: Van Morrison;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9294-sesenta-34-van-morrison-31-03-16/3547494/;2016;3
Episodio 67;Los Sesenta 36: Jethro Tull;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9299-sesenta-36-jethro-tull-04-04-16/3553225/;2016;4
Episodio 68;Los sesenta 37: Jefferson Airplane;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9300-sesenta-37-jefferson-airplane-05-04-16/3555298/;2016;4
Episodio 69;9ºCiclo Jazz 1909;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9301-9ciclo-jazz-1909-06-04-16/3557464/;2016;4
Episodio 70;Ravi Shankar;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9302-ravi-shankar-07-04-16/3557456/;2016;4
Episodio 71;Paloma del Sol;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-080416/3560721/;2016;4
Episodio 72;Marcus Miller;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9307-marcus-miller-11-04-16/3563753/;2016;4
Episodio 73;Gala Folk & World Suecia;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9308-gala-folk-world-suecia-12-04-16/3565307/;2016;4
Episodio 74;Colina & Carmona;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9309-colina-carmona-13-04-16/3567231/;2016;4
Episodio 75;La Banda Morisca;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9310-banda-morisca-14-04-16/3568943/;2016;4
Episodio 76;Kitflus y Miralles;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9311-kitflus-miralles-15-04-16/3570623/;2016;4
Episodio 77;Santana-Rick Wakeman;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9315-santana-rick-wakeman-18-04-16/3573547/;2016;4
Episodio 78;Alain Milhaud;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9316-alain-milhaud-19-04-16/3575033/;2016;4
Episodio 79;Alain Milhaud, su música;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9317-alain-milhaud-su-musica-20-04-16/3576892/;2016;4
Episodio 80;Santiago Lara;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9318-santiago-lara-21-04-16/3578603/;2016;4
Episodio 81;Los sesenta 35: Eric Burdon;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9319-sesenta-35-eric-burdon-22-04-16/3580706/;2016;4
Episodio 82;Los sesenta 38 Led Zeppelin;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9323-sesenta-38-led-zeppelin-25-04-16/3584599/;2016;4
Episodio 83;Los sesenta 39: Creedence C.R.;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9324-sesenta-39-creedence-cr-26-04-16/3586445/;2016;4
Episodio 84;Los sesenta 40: Bee Gees;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9324-sesenta-40-bee-gees-27-04-16/3588492/;2016;4
Episodio 85;Los sesenta 41: Crosby,Stills & Nash 28/04/16;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9326-sesenta-41-crosbystills-nash-28-04-16/3590521/;2016;4
Episodio 86;Los sesenta 42: Tommy;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9327-sesenta-42-tommy-29-04-16/3592669/;2016;4
Episodio 87;Los sesenta 43: Vanilla Fudge - Quicksilver;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9331-sesenta-43-vanilla-fudge-quicksilver-02-05-16/3595127/;2016;5
Episodio 88;Los sesenta 44: The Band;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9332-sesenta-44-the-band-03-05-16/3596144/;2016;5
Episodio 89;Los sesenta 45 Santana;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9333-sesenta-45-santana-04-05-16/3596145/;2016;5
Episodio 90;Los sesenta 46: Leonard Cohen;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9334-sesenta-46-leonard-cohen-blind-faith-05-05-16/3596142/;2016;5
Episodio 91;Los sesenta 47: Abbey Road;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9335-sesenta-47-abbey-road-06-05-16/3596153/;2016;5
Episodio 92;Los sesenta 48: Taste - Frank Zappa;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9338-sesenta-48-taste-frank-zappa-09-05-16/3602385/;2016;5
Episodio 93;Los sesenta 49: The Chicago Transit Authority;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-100516/3603814/;2016;5
Episodio 94;Los sesenta 50 Sly & Family Stone;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9340-sesenta-50-sly-family-stone-11-05-16/3604974/;2016;5
Episodio 95;Los sesenta 51: Johnny Winter;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9341-sesenta-51-johnny-winter-12-05-16/3606301/;2016;5
Episodio 96;Los sesenta 52: Stooges - Doors;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9342-sesenta-52-stooges-doors-13-05-16/3607422/;2016;5
Episodio 97;Los sesenta 53: Jethro Tull;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9346-sesenta-53-jethro-tull-16-05-16/3609713/;2016;5
Episodio 98;Los Sesenta 54 Fleetwood Mac;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9347-sesenta-54-fleetwood-mac-17-05-16/3611175/;2016;5
Episodio 99;Día internacional de los Museos;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9348-dia-internacional-museos-18-05-16/3611873/;2016;5
Episodio 100;Los sesenta 55: It's a Beautiful Day y Grand Funk Railroad;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9349-sesenta-55-its-beautiful-day-grand-funk-railroad-19-05-16/3612665/;2016;5
Episodio 101;Comadre Argentinita;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9350-comadre-argentinita-20-05-16/3613466/;2016;5
Episodio 102;Los sesenta: 56 Zappa-King Crimson;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9354-sesenta-56-zappa-king-crimson-23-05-16/3614931/;2016;5
Episodio 103;Los sesenta 57: Led zeppelin II;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9355-sesenta-57-led-zeppelin-ii-24-05-16/3615738/;2016;5
Episodio 104;Los sesenta 58: Allman Brothers Band;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9356-sesenta-58-allman-brothers-band-25-05-16/3616470/;2016;5
Episodio 105;Los sesenta 59: Colosseum;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9357-sesenta-59-colosseum-26-05-16/3617294/;2016;5
Episodio 106;Los sesenta 60: Rod Stewart;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9358-sesenta-60-rod-stewart-27-05-16/3618427/;2016;5
Episodio 107;Los sesenta 61 Jefferson Airplane;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9362-sesenta-61-jefferson-airplane-30-05-16/3620256/;2016;5
Episodio 108;Los Sesenta 62: The Flock - The Frost;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9363-sesenta-62-the-flock-the-frost-31-05-16/3621310/;2016;5
Episodio 109;Los sesenta 63: Julie Driscoll;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9364-sesenta-63-julie-driscoll-01-06-16/3621839/;2016;6
Episodio 110;Los sesenta 64: Pink Floyd;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9365-sesenta-64-pink-floyd-02-06-16/3621840/;2016;6
Episodio 111;Los Sesenta 65: Grateful Dead Live;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9366-sesenta-65-grateful-dead-live-03-06-16/3621841/;2016;6
Episodio 112;Los sesenta 66: Mayall-Amon Duul;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9369-sesenta-66-mayall-amon-duul-06-06-16/3625955/;2016;6
Episodio 113;Los sesenta 67: Rare Earth - Can;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9370-sesenta-67-rare-earth-can-07-06-16/3626979/;2016;6
Episodio 114;Los Sesenta 68: Rolling Stones;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9371-sesenta-68-rolling-stones-08-06-16/3628202/;2016;6
Episodio 115;Los sesenta 69: Deep Purple;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9372-sesenta-69-deep-purple-09-06-16/3629389/;2016;6
Episodio 116;Los Sesenta 70 Van der Graaf G.;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9373-sesenta-70-van-der-graaf-10-06-16/3630417/;2016;6
Episodio 117;Los Sesenta y71 Deep Purple Orchestra;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9377-sesenta-y71-deep-purple-orchestra-13-06-16/3632257/;2016;6
Episodio 118;Los sesenta 72, España;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9376-sesenta-72-espana-14-06-16/3633766/;2016;6
Episodio 119;Los sesenta 73 España 2;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/160615-discopolis-espana-02-2016-06-14t14-29-04717/3633712/;2016;6
Episodio 120;Los setenta 74 España;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9380-setenta-74-espana-16-06-16/3633724/;2016;6
Episodio 121;Los sesenta y 75 Pau Riba;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9381-sesenta-75-pau-riba-17-06-16/3633714/;2016;6
Episodio 122;Montserrat Domènech;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9385-montserrat-domenech-20-06-16/3639811/;2016;6
Episodio 123;Kepa Junkera;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9386-kepa-junkera-21-06-16/3641244/;2016;6
Episodio 124;Folk Segovia;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9387-folk-segovia-22-06-16/3642316/;2016;6
Episodio 125;Haizetara;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9389-haizetara-23-06-16/3643456/;2016;6
Episodio 126;Festival de Cuenca;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9390-estival-cuenca-24-06-16/3644782/;2016;6
Episodio 127;Farra Fanfarra Escuela M.Creativa;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9393-farra-fanfarra-escuela-creativa-27-06-16/3647327/;2016;6
Episodio 128;La Negra;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9394-negra-28-06-16/3648264/;2016;6
Episodio 129;Titxu Vélez;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9395-titxu-velez-29-06-16/3649287/;2016;6
Episodio 130;Fermin Muguruza;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9396-fermin-muguruza-30-06-16/3650131/;2016;6
Episodio 131;Ismael Folk Segovia;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-010716/3651210/;2016;7
Episodio 132;Los sesenta 76: Los Sirex;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9401-sesenta-76-sirex-04-07-16/3653071/;2016;7
Episodio 133;Los sesenta 77: Gelu;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9402-sesenta-77-gelu-05-07-16/3653970/;2016;7
Episodio 134;Los sesenta 78: Los Mustang;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9403-sesenta-78-mustang-06-07-16/3654805/;2016;7
Episodio 135;Los Sesenta 79: Lone Star;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9404-sesenta-79-lone-star-07-07-16/3655731/;2016;7
Episodio 136;Los sesenta 80: Lone Star II;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9405-sesenta-80-lone-star-ii-08-07-16/3656825/;2016;7
Episodio 137;Los sesenta 81: Los Salvajes;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9409-sesenta-81-salvajes-11-07-16/3659156/;2016;7
Episodio 138;Los sesenta 82: Los Salvajes II;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9410-sesenta-82-salvajes-ii-12-07-16/3660242/;2016;7
Episodio 139;Los sesenta 83 Los Cheyenes;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9411-sesenta-83-cheyenes-13-07-16/3661392/;2016;7
Episodio 140;Los sesenta 84: Los Buenos-Los Roller;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9412-sesenta-84-buenos-roller-14-07-16/3662483/;2016;7
Episodio 141;Los sesenta 85: Smash;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9412-sesenta-smash-15-07-16/3663464/;2016;7
Episodio 142;Los sesenta 86: Maquina!-Los Grim;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-180716/3665590/;2016;7
Episodio 143;Los sesenta 87: Los Banzos-Los Sprinters;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-190716/3666599/;2016;7
Episodio 144;Los sesenta 88: Los Lord's, Shelly;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9417-sesenta-88-lords-shelly-20-07-16/3667477/;2016;7
Episodio 145;Los sesenta 89: Tara-Generación 49;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9418-sesenta-89-tara-generacion-49-21-07-16/3668773/;2016;7
Episodio 146;Los sesenta 90: Los Pops y más;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9419-sesenta-90-pops-mas-22-07-16/3669980/;2016;7
Episodio 147;Los sesenta 91 Los Pepes-Los Astros;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9423-sesenta-91-pepes-astros-25-07-16/3672200/;2016;7
Episodio 148;Los sesenta 92 Yerba Mate;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9424-sesenta-92-yerba-mate-26-07-16/3673197/;2016;7
Episodio 149;Los sesenta y 93 Sisa-Generación del 68;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9425-sesenta-93-sisa-generacion-del-68-27-07-16/3674441/;2016;7
Episodio 150;Carlos Soto Folk Quintet;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9426-carlos-soto-folk-quintet-28-07-16/3675812/;2016;7
Episodio 151;Freedonia;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9427-freedonia-29-07-16/3677119/;2016;7
Episodio 152;Polisonic de Gandía;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9431-polisonic-gandia-01-08-16/3679765/;2016;8
Episodio 153;Toti Soler;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9432-toti-soler-02-08-16/3680771/;2016;8
Episodio 154;Julián Molero;http://www.rtve.eshttp://www.rtve.es/play/audios/discopolis/discopolis-9433-julian-molero-03-08-16/3681863/;2016;8
