Episodio n;Titulo;URL;Año;Mes
Episodio 79;Los sesenta 80: Lone Star II;http://www.rtve.es/play/audios/discopolis/discopolis-9405-sesenta-80-lone-star-ii-08-07-16/3656825/;2016;7
Episodio 80;Los sesenta 81: Los Salvajes;http://www.rtve.es/play/audios/discopolis/discopolis-9409-sesenta-81-salvajes-11-07-16/3659156/;2016;7
Episodio 81;Los sesenta 82: Los Salvajes II;http://www.rtve.es/play/audios/discopolis/discopolis-9410-sesenta-82-salvajes-ii-12-07-16/3660242/;2016;7
Episodio 82;Los sesenta 83 Los Cheyenes;http://www.rtve.es/play/audios/discopolis/discopolis-9411-sesenta-83-cheyenes-13-07-16/3661392/;2016;7
Episodio 83;Los sesenta 84: Los Buenos-Los Roller;http://www.rtve.es/play/audios/discopolis/discopolis-9412-sesenta-84-buenos-roller-14-07-16/3662483/;2016;7
Episodio 84;Los sesenta 85: Smash;http://www.rtve.es/play/audios/discopolis/discopolis-9412-sesenta-smash-15-07-16/3663464/;2016;7
Episodio 85;Los sesenta 86: Maquina!-Los Grim;http://www.rtve.es/play/audios/discopolis/discopolis-180716/3665590/;2016;7
Episodio 86;Los sesenta 87: Los Banzos-Los Sprinters;http://www.rtve.es/play/audios/discopolis/discopolis-190716/3666599/;2016;7
Episodio 87;Los sesenta 88: Los Lord's, Shelly;http://www.rtve.es/play/audios/discopolis/discopolis-9417-sesenta-88-lords-shelly-20-07-16/3667477/;2016;7
Episodio 88;Los sesenta 89: Tara-Generación 49;http://www.rtve.es/play/audios/discopolis/discopolis-9418-sesenta-89-tara-generacion-49-21-07-16/3668773/;2016;7
Episodio 89;Los sesenta 90: Los Pops y más;http://www.rtve.es/play/audios/discopolis/discopolis-9419-sesenta-90-pops-mas-22-07-16/3669980/;2016;7
Episodio 90;Los sesenta 91 Los Pepes-Los Astros;http://www.rtve.es/play/audios/discopolis/discopolis-9423-sesenta-91-pepes-astros-25-07-16/3672200/;2016;7
Episodio 91;Los sesenta 92 Yerba Mate;http://www.rtve.es/play/audios/discopolis/discopolis-9424-sesenta-92-yerba-mate-26-07-16/3673197/;2016;7
Episodio 92;Los sesenta y 93 Sisa-Generación del 68;http://www.rtve.es/play/audios/discopolis/discopolis-9425-sesenta-93-sisa-generacion-del-68-27-07-16/3674441/;2016;7
Episodio 93;Los sesenta 94 - Woodstock'69 00;http://www.rtve.es/play/audios/discopolis/discopolis-9446-sesenta-94-woodstock69-00-15-08-16/3691726/;2016;8
Episodio 94;Los sesenta 95 - Woodstock'69 01;http://www.rtve.es/play/audios/discopolis/discopolis-9446-sesenta-94-woodstock69-00-15-08-16/3691728/;2016;8
Episodio 95;Los sesenta 96 - Woodstock'69 02;http://www.rtve.es/play/audios/discopolis/discopolis-9448-sesenta-96-woodstock69-02-17-08-16/3691727/;2016;8
Episodio 96;Los sesenta 97 - Woodstock'69 03;http://www.rtve.es/play/audios/discopolis/discopolis-9449-sesenta-97-woodstock69-03-18-08-16-escuchar-ahora/3691763/;2016;8
Episodio 97;Los sesenta 98 - Woodstock'69 04;http://www.rtve.es/play/audios/discopolis/discopolis-9450-sesenta-98-woodstock69-04-19-08-16/3691729/;2016;8
Episodio 98;Los sesenta 99 - Woodstock'69 05;http://www.rtve.es/play/audios/discopolis/discopolis-9454-sesenta-99-woodstock69-05-22-08-16/3691730/;2016;8
Episodio 99;Los sesenta 100 - Woodstock'69 06;http://www.rtve.es/play/audios/discopolis/discopolis-9455-sesenta-100-woodstock69-06-23-08-16/3691741/;2016;8
Episodio 100;Los sesenta 101 - Woodstock'69 07;http://www.rtve.es/play/audios/discopolis/discopolis-9456-sesenta-101-woodstock69-07-24-08-16/3691725/;2016;8
Episodio 101;Los sesenta 102 - Woodstock'69 08;http://www.rtve.es/play/audios/discopolis/discopolis-9457-sesenta-102-woodstock69-08-25-08-16/3691740/;2016;8
Episodio 102;Los sesenta 103 - Woodstock'69 09;http://www.rtve.es/play/audios/discopolis/discopolis-9458-sesenta-103-woodstock69-09-26-08-16/3691732/;2016;8
Episodio 103;Los sesenta 104 - Woodstock'69 10;http://www.rtve.es/play/audios/discopolis/160829-discopolis-woodstock-10-2016-08-12t09-02-30207/3691738/;2016;8
Episodio 104;Los sesenta 105 - Woodstock'69 11;https://www.rtve.es/play/audios/discopolis/160830-discopolis-woodstock-11-2016-08-12t09-02-30207/3691742/;2016;8
Episodio 105;Los sesenta 106 - Woodstock'69 12;https://www.rtve.es/play/audios/discopolis/160831-discopolis-woodstock-12-2016-08-12t09-02-30207/3691724/;2016;8
