Episodio n;Titulo;URL;Año;Mes
Episodio 285;Setentas (319) Robin Trower;http://www.rtve.es/play/audios/discopolis/discopolis-10549-setentas-319-robin-trower-08-05-19/5188673/;2019;5
Episodio 286;Setentas (320) Steve Hackett - Trees;http://www.rtve.es/play/audios/discopolis/discopolis-10550-setentas-320-steve-hackett-trees-09-05-19/5190750/;2019;5
Episodio 287;Setentas (321) Hawkwind - Jade Warrior;http://www.rtve.es/play/audios/discopolis/discopolis-10551-setentas-321-hawkwind-jade-warrior-10-05-19/5192658/;2019;5
Episodio 288;Setentas (322) Jade Warrior - Kevin Ayers;http://www.rtve.es/play/audios/discopolis/discopolis-10555-setentas-322-jade-warrior-kevin-ayers-13-05-19/5190091/;2019;5
Episodio 289;Setentas (323) Frank Marino - Roy Buchanan;http://www.rtve.es/play/audios/discopolis/discopolis-10556-setentas-323-frank-marino-roy-buchanan-14-05-19/5190095/;2019;5
Episodio 290;Setentas (324) Quintessence;http://www.rtve.es/play/audios/discopolis/discopolis-10557-setentas-324-quintessence-15-05-19/5190104/;2019;5
Episodio 291;Setentas (325) Blues Project - Pearls Before Swine;http://www.rtve.es/play/audios/discopolis/discopolis-10562-setentas-325-blues-project-pearls-before-swine-20-05-19/5214342/;2019;5
Episodio 292;Setentas (326) Julie Tippetts - Ovary Lodge;http://www.rtve.es/play/audios/discopolis/discopolis-10563-setentas-326-julie-tippetts-ovary-lodge-21-05-19/5214322/;2019;5
Episodio 293;Setentas (327) Roy Harper - Comus - Juka Tolonen;http://www.rtve.es/play/audios/discopolis/discopolis-10564-setentas-327-roy-harper-comus-juka-tolonen-22-05-19/5214321/;2019;5
Episodio 294;Setentas (328) Stevie Wonder;http://www.rtve.es/play/audios/discopolis/discopolis-10565-setentas-328-stevie-wonder-23-05-19/5214324/;2019;5
Episodio 295;Setentas (329) Marvin Gaye - Temptations - Incredible Bongo;http://www.rtve.es/play/audios/discopolis/discopolis-10566-setentas-329-marvin-gaye-temptations-incredible-bongo-band-24-05-19/5214325/;2019;5
Episodio 296;Setentas (330) Bob Dylan 27/05/19;http://www.rtve.es/play/audios/discopolis/discopolis-10570-setentas-330-bob-dylan-27-05-19/5214323/;2019;5
Episodio 297;Setentas 331 Sabicas con Joe Beck;http://www.rtve.es/play/audios/discopolis/discopolis-10571-setentas-331-sabicas-joe-beck-28-05-19/5246422/;2019;5
Episodio 298;Setentas 332 Sabicas con Mike Deasy;http://www.rtve.es/play/audios/discopolis/discopolis-10572-setentas-332-sabicas-mike-deasy-29-05-19/5249143/;2019;5
Episodio 299;Setentas 333 John Berberian;http://www.rtve.es/play/audios/discopolis/discopolis-300519/5251464/;2019;5
Episodio 300;Setentas 334 España 01 Triana;http://www.rtve.es/play/audios/discopolis/discopolis-10574-setentas-334-espana-01-triana-31-05-19/5251021/;2019;5
Episodio 301;Setentas 335 España 02 Goma - Agamenon;http://www.rtve.es/play/audios/discopolis/discopolis-10577-setentas-335-espana-02-goma-agamenon-03-06-19/5250996/;2019;6
Episodio 302;Setentas 336 España 03 Iceberg - Barcelona Traction;http://www.rtve.es/play/audios/discopolis/discopolis-10578-setentas-336-espana-03-iceberg-barcelona-traction-04-06-19/5251038/;2019;6
Episodio 303;Setentas 337 España 04 Dharma - Errobi;https://www.rtve.es/play/audios/discopolis/discopolis-10579-setentas-337-espana-04-dharma-errobi-05-06-19/5250993/;2019;6
Episodio 304;Setentas 338 España 05 Vainica Doble - Errobi;http://www.rtve.es/play/audios/discopolis/discopolis-10580-setentas-338-espana-05-vainica-doble-errobi-06-06-19/5264623/;2019;6
Episodio 305;Setentas 339 España 06 Tilburi - Atila;http://www.rtve.es/play/audios/discopolis/discopolis-10581-setentas-339-espana-06-tilburi-atila-07-06-19/5266633/;2019;6
Episodio 306;Setentas 340 Eduardo Bort;http://www.rtve.es/play/audios/discopolis/discopolis-10585-setentas-340-eduardo-bort-10-06-19/5271798/;2019;6
Episodio 307;Setentas 341 Granada - viva el Rollo;http://www.rtve.es/play/audios/discopolis/discopolis-10586-setentas-341-granada-viva-rollo-11-06-19/5273755/;2019;6
Episodio 308;Setentas 342 Gualberto;http://www.rtve.es/play/audios/discopolis/discopolis-10587-setentas-342-gualberto-12-06-19/5276290/;2019;6
Episodio 309;Setentas 343 Jose Luis de Carlos;http://www.rtve.es/play/audios/discopolis/discopolis-130619/5278351/;2019;6
